all,n,K,n_all_agree,all_agree,all_agree_lo,all_agree_hi,majority,mean_frac_callers,detected,detected_discord,singleton,jaccard,fleiss_kappa,rate_MuTect2,rate_SomaticSniper,rate_VarDict,rate_MuSE,rate_Strelka,vtype,grouping,run,flags,callerset,denom,vaf_bin,lc
all,114928,5,30505,0.26542704997911737,0.26288207136183567,0.2679877092348803,0.3199568425448977,0.4460392593623834,114928,0.7345729500208826,0.6538528469998608,0.5943087591853107,0.3861999214749085,0.3670123903661423,0.3270830432966727,0.9081946958095504,0.3023719198106641,0.32553424752888765,snv,all,IL_T_1,strict,native,union_hc,,
,9705,5,0,0.0,0.0,0.0003956660366725915,0.0015455950540958269,0.21032457496136012,9705,1.0,0.9499227202472952,0.023405615924328847,-0.23433086758504101,0.22493560020607933,0.031014940752189593,0.7479649665121072,0.0009273570324574962,0.04678001030396703,snv,vaf_bin,IL_T_1,strict,native,union_hc,<5%,
,44748,5,0,0.0,0.0,8.583912293819061e-05,0.05995798694913739,0.23378475015643158,44748,1.0,0.9124430142129257,0.12587362774518868,-0.15343865256429104,0.10789309019397515,0.010369178510771432,0.9655403593456691,0.0239116832037186,0.0612094395280236,snv,vaf_bin,IL_T_1,strict,native,union_hc,5-10%,
,21452,5,3487,0.1625489464851762,0.15767217617840404,0.16754655142139555,0.2852880850270371,0.40570576170054073,21452,0.8374510535148237,0.681661383553981,0.47858123317363316,0.28211287893900233,0.3405743054260675,0.2812325191124371,0.8482192802535894,0.2700913667723289,0.2884113369382808,snv,vaf_bin,IL_T_1,strict,native,union_hc,10-20%,
,39023,5,27018,0.6923609153576096,0.687763123530146,0.6969208385537704,0.7163467698536761,0.7702278143658867,39023,0.30763908464239037,0.268405811957051,0.8567752990569119,0.6406112566720006,0.7140148117776696,0.7890987366424929,0.91525510596315,0.7143992004715168,0.7183712169746047,snv,vaf_bin,IL_T_1,strict,native,union_hc,>=20%,
,69935,5,28809,0.41193965825409307,0.40829681276895313,0.4155921773388951,0.4938013870022163,0.5773589761921785,69935,0.5880603417459069,0.48101808822478015,0.7020582335889738,0.4946918443248866,0.5296203617644956,0.44780152999213557,0.9470079359405162,0.4630013584042325,0.49936369485951243,snv,lc,IL_T_1,strict,native,union_hc,,False
,44993,5,1696,0.03769475251705821,0.03597401572269438,0.039494424921710215,0.049741070833240725,0.24192207676749716,44993,0.9623052474829418,0.9224990554086191,0.23764305379388717,-0.06732977418095779,0.1142622185673327,0.1394439134976552,0.8478652234792079,0.052697086213410974,0.055341942079879095,snv,lc,IL_T_1,strict,native,union_hc,,True
,5592,5,0,0.0,0.0,0.0006864845705445879,0.002682403433476395,0.2167381974248927,5592,1.0,0.9189914163090128,0.03402324022801152,-0.22583344635833436,0.25464949928469244,0.03469241773962804,0.7153075822603719,0.001072961373390558,0.07796852646638054,snv,vaf_bin+lc,IL_T_1,strict,native,union_hc,<5%,False
,4113,5,0,0.0,5.421010862427522e-20,0.000933108272232214,0.0,0.20160466812545588,4113,1.0,0.9919766593727206,0.004092186842521675,-0.24752766045549815,0.18453683442742524,0.026015074155117918,0.7923656698273767,0.0007293946024799417,0.00437636761487965,snv,vaf_bin+lc,IL_T_1,strict,native,union_hc,<5%,True
,24254,5,0,0.0,1.3552527156068805e-20,0.00015835946603968282,0.10493114537808197,0.2563288529727055,24254,1.0,0.860806464913004,0.1562818020820291,-0.102521113887491,0.15164508946977817,0.007297765317061103,0.9757153459223221,0.04127154283829471,0.10571452131607158,snv,vaf_bin+lc,IL_T_1,strict,native,union_hc,5-10%,False
,20494,5,0,0.0,0.0,0.00018740796822004188,0.006733678149702352,0.207104518395628,20494,1.0,0.973553235093198,0.04545440193337892,-0.23261497117495628,0.056113984580852934,0.014004098760612862,0.9534985849516932,0.003366839074851176,0.008539084610129795,snv,vaf_bin+lc,IL_T_1,strict,native,union_hc,5-10%,True
,10996,5,3324,0.3022917424518007,0.2937781851876781,0.31094339045709,0.5240087304474355,0.5721353219352492,10996,0.6977082575481993,0.4503455802109858,0.6261600205835067,0.4034435762926388,0.5516551473263005,0.35940341942524556,0.9417970170971263,0.48572208075663875,0.5220989450709349,snv,vaf_bin+lc,IL_T_1,strict,native,union_hc,10-20%,False
,10456,5,163,0.015589135424636573,0.013386360520991876,0.01814771770755925,0.03423871461361897,0.23068094873756695,10456,0.9844108645753634,0.9249234889058914,0.13542922174120164,-0.1356449560584283,0.11859219586840092,0.19902448355011476,0.7498087222647284,0.04332440703902066,0.042654934965570004,snv,vaf_bin+lc,IL_T_1,strict,native,union_hc,10-20%,True
,29093,5,25485,0.875983913656206,0.8721468020473673,0.8797217480480588,0.9009727425841267,0.9162822672120441,29093,0.12401608634379405,0.09180902622623999,0.94575952838251,0.6611099224076773,0.8892517100333414,0.927852060633142,0.969580311415117,0.8947856872787269,0.8999415666998934,snv,vaf_bin+lc,IL_T_1,strict,native,union_hc,>=20%,False
,9930,5,1533,0.15438066465256797,0.14740790800748246,0.16162072623701182,0.1754279959718026,0.34231621349446123,9930,0.845619335347432,0.7858006042296073,0.4294999074950068,0.2280815071644941,0.20060422960725074,0.3825780463242699,0.7560926485397784,0.18590130916414904,0.18640483383685802,snv,vaf_bin+lc,IL_T_1,strict,native,union_hc,>=20%,True
all,20225,3,1345,0.06650185414091471,0.0631496955453558,0.07001865541060354,0.09666254635352287,0.3877214668314792,20225,0.9334981458590853,0.9033374536464771,0.15474298495163905,-0.3107604378378144,0.22932014833127318,,0.8572064276885043,,0.07663782447466007,indel,all,IL_T_1,strict,native,union_hc,,
,9994,3,26,0.002601560936561937,0.001776054360222914,0.0038092971429685516,0.029917950770462276,0.3441731705690081,9994,0.9973984390634381,0.9700820492295377,0.014680210957021171,-0.472927048305374,0.2555533319991995,,0.7741644986992195,,0.002801681008605163,indel,vaf_bin,IL_T_1,strict,native,union_hc,<5%,
,3959,3,182,0.04597120484970952,0.039876176657752734,0.05294647664368931,0.07350340995200809,0.3731582049339059,3959,0.9540287951502905,0.9264965900479919,0.16111589173263294,-0.3595315405634099,0.1308411214953271,,0.9383682748168729,,0.05026521848951755,indel,vaf_bin,IL_T_1,strict,native,union_hc,5-10%,
,2949,3,378,0.12817904374364192,0.11659575671944378,0.1407297615710505,0.16039335367921329,0.42952413247428506,2949,0.8718209562563581,0.8396066463207867,0.28908689637156465,-0.18599047897135335,0.22312648355374703,,0.9186164801627671,,0.14682943370634113,indel,vaf_bin,IL_T_1,strict,native,union_hc,10-20%,
,3323,3,759,0.22840806500150465,0.21445289933625372,0.2429904377322219,0.2684321396328619,0.4989467348781222,3323,0.7715919349984953,0.7315678603671382,0.4226149767449409,-0.028793811905995437,0.27324706590430337,,0.9557628648811315,,0.2678302738489317,indel,vaf_bin,IL_T_1,strict,native,union_hc,>=20%,
,4732,3,1057,0.22337278106508876,0.21173268840147136,0.23546164384884705,0.29839391377852914,0.5072555649478726,4732,0.7766272189349113,0.7016060862214708,0.3316742402116637,-0.03572105335620233,0.6126373626373627,,0.6718089602704987,,0.23732037193575656,indel,lc,IL_T_1,strict,native,union_hc,,False
,15493,3,288,0.018589040211708513,0.01657845616474787,0.020838294878455992,0.035048086232492094,0.3512123754814002,15493,0.9814109597882915,0.9649519137675079,0.07495053766947178,-0.43567877938175453,0.11224423933389273,,0.9138320531853095,,0.027560833924998387,indel,lc,IL_T_1,strict,native,union_hc,,True
,2386,3,23,0.009639564124056999,0.006431944715056693,0.014423605613076453,0.10268231349538977,0.37077395920648226,2386,0.990360435875943,0.8973176865046102,0.04704367758240058,-0.41499894257938336,0.7095557418273261,,0.3922883487007544,,0.010477787091366304,indel,vaf_bin+lc,IL_T_1,strict,native,union_hc,<5%,False
,7608,3,3,0.0003943217665615142,0.0001341138426288605,0.0011588004769790081,0.007097791798107256,0.3358307045215563,7608,0.9996056782334385,0.9929022082018928,0.003674407985611219,-0.49385438035880364,0.11317034700315458,,0.8939274447949527,,0.0003943217665615142,indel,vaf_bin+lc,IL_T_1,strict,native,union_hc,<5%,True
,681,3,164,0.24082232011747431,0.2102193134858093,0.2743329205336227,0.3465491923641703,0.5291238374938815,681,0.7591776798825257,0.6534508076358296,0.4044681901913238,-0.01568290698725485,0.39941262848751835,,0.9353891336270191,,0.2525697503671072,indel,vaf_bin+lc,IL_T_1,strict,native,union_hc,5-10%,False
,3278,3,18,0.005491153142159854,0.003476290425992,0.008663680173017637,0.016778523489932886,0.3407565588773642,3278,0.9945088468578401,0.9832214765100671,0.03505198630931364,-0.4756975443384675,0.075045759609518,,0.938987187309335,,0.00823672971323978,indel,vaf_bin+lc,IL_T_1,strict,native,union_hc,5-10%,True
,538,3,331,0.6152416356877324,0.5734499673057648,0.6553992615256415,0.6654275092936803,0.7602230483271376,538,0.3847583643122677,0.3345724907063197,0.7280396655402375,0.29641212259055,0.6840148698884758,,0.9423791821561338,,0.654275092936803,indel,vaf_bin+lc,IL_T_1,strict,native,union_hc,10-20%,False
,2411,3,47,0.019493985897967647,0.014691475503020902,0.02582524598331457,0.047698050601410205,0.355730678833126,2411,0.9805060141020323,0.9523019493985898,0.08457397112101438,-0.42606799897916464,0.12028204064703442,,0.9133139776026545,,0.03359601824968893,indel,vaf_bin+lc,IL_T_1,strict,native,union_hc,10-20%,True
,1127,3,539,0.4782608695652174,0.4492203230970789,0.5074491113158582,0.5084294587400178,0.6622301094350783,1127,0.5217391304347826,0.49157054125998223,0.6376425214628547,0.2224965955373184,0.5022182786157942,,0.9751552795031055,,0.5093167701863354,indel,vaf_bin+lc,IL_T_1,strict,native,union_hc,>=20%,False
,2196,3,220,0.10018214936247723,0.0883143519178039,0.1134463054427641,0.145264116575592,0.41514875531268974,2196,0.8998178506375227,0.854735883424408,0.2646519519861807,-0.2353334209531167,0.1557377049180328,,0.9458105646630237,,0.14389799635701275,indel,vaf_bin+lc,IL_T_1,strict,native,union_hc,>=20%,True
all,134901,5,30531,0.22632152467364958,0.22409636180853007,0.22856227370427226,0.2773441264334586,0.41358774212200056,134901,0.7736784753263505,0.6974447928480886,0.5407449545907872,0.34516341352868807,0.36231755138953753,0.3057130784797741,0.8530848548194602,0.26342280635428944,0.2834004195669417,snv,all,NV_T_1,strict,native,union_hc,,
,11660,5,0,0.0,2.710505431213761e-20,0.00032934765396601395,0.001286449399656947,0.2132418524871355,11660,1.0,0.9350771869639795,0.02284647178498671,-0.23080747896796225,0.285934819897084,0.04828473413379074,0.6702401372212693,0.0007718696397941681,0.06097770154373928,snv,vaf_bin,NV_T_1,strict,native,union_hc,<5%,
,56227,5,0,0.0,0.0,6.831586938828447e-05,0.057036654987817244,0.2336599854162591,56227,1.0,0.9171928077258257,0.1248662362158703,-0.147278416591127,0.14544613797641703,0.018798797730627634,0.9158411439344087,0.030963771853380048,0.05725007558646202,snv,vaf_bin,NV_T_1,strict,native,union_hc,5-10%,
,26528,5,3370,0.12703558504221954,0.12308216597107138,0.1310970047166329,0.22821170084439082,0.3653724366706876,26528,0.8729644149577804,0.7441948130277443,0.41363629107332456,0.22979144895287382,0.3452201447527141,0.27009197828709286,0.7578407720144753,0.22274577804583837,0.23096351025331724,snv,vaf_bin,NV_T_1,strict,native,union_hc,10-20%,
,40486,5,27161,0.6708738823296942,0.6662806867460019,0.6754346547198716,0.6950056809761399,0.7527639183915428,40486,0.3291261176703058,0.29318776861137186,0.8447926170155362,0.6378833940396077,0.69670997381811,0.8016598330287013,0.8809958998172208,0.6885590080521662,0.6958948772415156,snv,vaf_bin,NV_T_1,strict,native,union_hc,>=20%,
,61401,5,28833,0.46958518590902426,0.46563968215726526,0.47353449513452417,0.5718636504291461,0.6360091855181512,61401,0.5304148140909757,0.4025015879220208,0.7314680718281753,0.5173986544082975,0.6058370384847153,0.5196495171088419,0.9305874497158027,0.5418804254002377,0.5820914968811582,snv,lc,NV_T_1,strict,native,union_hc,,False
,73500,5,1698,0.02310204081632653,0.02204064594901292,0.024213282979659453,0.031306122448979595,0.22777959183673469,73500,0.9768979591836735,0.9438367346938775,0.1722766551305499,-0.12659304177244238,0.1588843537414966,0.12699319727891156,0.7883401360544218,0.030802721088435375,0.03387755102040816,snv,lc,NV_T_1,strict,native,union_hc,,True
,4761,5,0,0.0,0.0,0.0008062091580366858,0.00315059861373661,0.230035706784289,4761,1.0,0.8529720646922916,0.04292211992780484,-0.21219323531454842,0.3526570048309179,0.06700273051879857,0.5860113421550095,0.0016803192606595252,0.14282713715605966,snv,vaf_bin+lc,NV_T_1,strict,native,union_hc,<5%,False
,6899,5,0,0.0,0.0,0.0005565039909449716,0.0,0.2016524133932454,6899,1.0,0.991737933033773,0.002171076912357458,-0.24745516165991102,0.23988983910711698,0.0353674445571822,0.7283664299173793,0.00014494854326714017,0.004493404841281345,snv,vaf_bin+lc,NV_T_1,strict,native,union_hc,<5%,True
,18140,5,0,0.0,0.0,0.00021172246403346884,0.16758544652701213,0.28997794928335174,18140,1.0,0.8014332965821389,0.21195700657078045,-0.027160874405359883,0.21300992282249173,0.012679162072767364,0.967199558985667,0.09035281146637265,0.16664829106945975,snv,vaf_bin+lc,NV_T_1,strict,native,union_hc,5-10%,False
,38087,5,0,0.0,0.0,0.00010084993330606927,0.0043846981909838,0.2068369784965999,38087,1.0,0.9723265156090004,0.04730526959477978,-0.23467209599098166,0.11326699398744978,0.021713445532596423,0.8913802609814372,0.0026780791346128602,0.005146112846903143,snv,vaf_bin+lc,NV_T_1,strict,native,union_hc,5-10%,True
,9242,5,3220,0.3484094351871889,0.3387602463301251,0.3581845896288732,0.6178316381735555,0.6375892663925558,9242,0.6515905648128111,0.36647911707422637,0.6694889975387432,0.4164009425693295,0.6269205799610474,0.40813676693356415,0.9440597273317464,0.5913222246267041,0.6175070331097166,snv,vaf_bin+lc,NV_T_1,strict,native,union_hc,10-20%,False
,17286,5,150,0.008677542519958347,0.007399922862310043,0.0101734863296918,0.01990049751243781,0.21983107717227815,17286,0.9913224574800417,0.9461413860927919,0.0942089947356919,-0.1776801751523996,0.19460835358093254,0.19628601180145783,0.6582783755640402,0.02568552585907671,0.024297119055883373,snv,vaf_bin+lc,NV_T_1,strict,native,union_hc,10-20%,True
,29258,5,25613,0.8754186889055985,0.8715852534122738,0.8791535553846676,0.9005400232415066,0.9161118326611526,29258,0.12458131109440153,0.09323945587531615,0.9459972932209728,0.6641768465717983,0.8839291817622531,0.9428532367215804,0.9597033290040331,0.8941144302413015,0.8999589855765945,snv,vaf_bin+lc,NV_T_1,strict,native,union_hc,>=20%,False
,11228,5,1548,0.13786961168507303,0.1316163355181525,0.14437059593789098,0.1594228713929462,0.32711079444246527,11228,0.8621303883149269,0.814214463840399,0.3964323567344682,0.20150117267168466,0.20885286783042395,0.4337370858567866,0.6758995368721055,0.15292126825792662,0.16414321339508373,snv,vaf_bin+lc,NV_T_1,strict,native,union_hc,>=20%,True
all,23816,3,1429,0.06000167954316426,0.057055855681967145,0.0630894216813685,0.08343130668458179,0.38114432874258203,23816,0.9399983204568357,0.9165686933154182,0.12183005331007683,-0.32839424562935077,0.2977410144440712,,0.7782163251595566,,0.06747564662411824,indel,all,NV_T_1,strict,native,union_hc,,
,12762,3,47,0.0036828083372512145,0.002770818047772898,0.004893499195732388,0.020686412787964268,0.3414564070417385,12762,0.9963171916627488,0.9793135872120358,0.01250022946758996,-0.4769186495868178,0.3528443817583451,,0.6673718852844381,,0.00415295408243222,indel,vaf_bin,NV_T_1,strict,native,union_hc,<5%,
,5806,3,210,0.036169479848432655,0.03166531549695933,0.04128701234620479,0.05563210471925594,0.36393386152256285,5806,0.9638305201515673,0.944367895280744,0.11817070155595137,-0.3878888216951721,0.14330003444712366,,0.9085428866689631,,0.03995866345160179,indel,vaf_bin,NV_T_1,strict,native,union_hc,5-10%,
,2701,3,401,0.14846353202517587,0.13555398848391434,0.16237159092214795,0.1843761569788967,0.44427989633469084,2701,0.8515364679748242,0.8156238430211032,0.28473358941740723,-0.14965948626841377,0.2913735653461681,,0.8737504627915587,,0.1677156608663458,indel,vaf_bin,NV_T_1,strict,native,union_hc,10-20%,
,2547,3,771,0.3027090694935218,0.28517474286008276,0.32083761963906215,0.3541421279937181,0.5522837324957467,2547,0.6972909305064782,0.6458578720062819,0.47781059275188603,0.060000471024381,0.38044758539458184,,0.9352179034157833,,0.34118570867687475,indel,vaf_bin,NV_T_1,strict,native,union_hc,>=20%,
,4654,3,1160,0.24924795874516545,0.23703023118442623,0.2618792914701,0.31048560378169315,0.5199111875089529,4654,0.7507520412548345,0.6895143962183068,0.36056570701286245,-0.0025926547129003254,0.6095831542758917,,0.6850021486892995,,0.2651482595616674,indel,lc,NV_T_1,strict,native,union_hc,,False
,19162,3,269,0.014038200605364785,0.012467160670727763,0.015804045682767484,0.028285147688132763,0.3474411160978325,19162,0.9859617993946352,0.9717148523118673,0.03793264013968934,-0.4495657400225889,0.22200187871829663,,0.8008558605573531,,0.019465609017847822,indel,lc,NV_T_1,strict,native,union_hc,,True
,2226,3,43,0.01931716082659479,0.014372776779555937,0.025917737357807426,0.09029649595687332,0.36987121892782265,2226,0.9806828391734053,0.9097035040431267,0.05622948154353433,-0.4025794322747494,0.7102425876010782,,0.37915543575920935,,0.02021563342318059,indel,vaf_bin+lc,NV_T_1,strict,native,union_hc,<5%,False
,10536,3,4,0.00037965072133637056,0.0001476483436178996,0.0009758466223129324,0.005979498861047836,0.33545304986079477,10536,0.9996203492786636,0.9940205011389521,0.0029529119300672163,-0.49470820946576305,0.27733485193621865,,0.7282649962034928,,0.0007593014426727411,indel,vaf_bin+lc,NV_T_1,strict,native,union_hc,<5%,True
,878,3,195,0.22209567198177677,0.19584577458577399,0.25076677110626794,0.285876993166287,0.5026575550493546,878,0.7779043280182233,0.714123006833713,0.4104625761393246,-0.03723507299185923,0.3109339407744875,,0.9624145785876993,,0.23462414578587698,indel,vaf_bin+lc,NV_T_1,strict,native,union_hc,5-10%,False
