all,n,K,n_all_agree,all_agree,all_agree_lo,all_agree_hi,majority,mean_frac_callers,detected,detected_discord,singleton,jaccard,fleiss_kappa,rate_TNscope,rate_lancet,rate_muTect2,rate_somaticSniper,rate_strelka,vtype,grouping,purity,denom,callerset,vaf_bin,lc
,4489,5,0,0.0,0.0,0.0008550176666377303,0.21719759411895745,0.3275562486077077,4489,1.0,0.6208509690354199,0.13367458413205718,-0.06132795492754496,0.050122521719759415,0.44820672755624863,0.7966139451993762,0.0,0.34283804856315436,snv,vaf_bin,0.75,union_hc,native,<5%,
,5687,5,1,0.00017583963425356076,3.104068756890646e-05,0.0009954259365609886,0.6746966766309126,0.5896957974327413,5687,0.9998241603657464,0.25918762088974856,0.43299075197133696,0.08757013720682104,0.6622120625989097,0.6595744680851063,0.9036398804290487,0.000703358537014243,0.7223492175136276,snv,vaf_bin,0.75,union_hc,native,5-10%,
,17908,5,5092,0.2843421934331025,0.27778208836747015,0.29099480049917875,0.4297520661157025,0.5128322537413447,17908,0.7156578065668975,0.5617042662497208,0.6602136813035594,0.416479625827616,0.44354478445387535,0.41478668751396025,0.43366093366093367,0.8329238329238329,0.4392450301541211,snv,vaf_bin,0.75,union_hc,native,10-20%,
,42628,5,22765,0.5340386600356574,0.5293003481791421,0.5387708375988198,0.5752557004785587,0.6518297832410622,42628,0.4659613399643427,0.4205920990898001,0.79910482136721,0.5854182016796289,0.5761236745800882,0.5615088674110913,0.5508585905977292,0.9923759031622408,0.5782818804541616,snv,vaf_bin,0.75,union_hc,native,>=20%,
,3912,5,0,0.0,0.0,0.0009810046859892612,0.24386503067484663,0.34243353783231084,3912,1.0,0.5777096114519428,0.14327879603558652,-0.055313080922092236,0.05521472392638037,0.4994887525562372,0.7842535787321063,0.0,0.37321063394683024,snv,vaf_bin+lc,0.75,union_hc,native,<5%,False
,577,5,0,0.0,0.0,0.006613609897085505,0.036395147313691506,0.2266897746967071,577,1.0,0.9133448873483535,0.054012925177361136,-0.1843916072796855,0.01559792027729636,0.10051993067590988,0.8804159445407279,0.0,0.1369150779896014,snv,vaf_bin+lc,0.75,union_hc,native,<5%,True
,4671,5,1,0.00021408691928923143,3.779259783076073e-05,0.0012117596858455567,0.7820595161635624,0.6519374866195675,4671,0.9997859130807107,0.14836223506743737,0.47065366896435157,0.01926557325648547,0.7469492614001284,0.7685720402483408,0.9274245343609505,0.0008563476771569257,0.815885249411261,snv,vaf_bin+lc,0.75,union_hc,native,5-10%,False
,1016,5,0,0.0,0.0,0.003766721569778348,0.18110236220472442,0.30354330708661414,1016,1.0,0.7687007874015748,0.17885621562793222,-0.00564631252020902,0.27263779527559057,0.15846456692913385,0.7942913385826772,0.0,0.29232283464566927,snv,vaf_bin+lc,0.75,union_hc,native,5-10%,True
,8598,5,4861,0.5653640381484066,0.554859197531123,0.5758104974848672,0.8455454756920214,0.8160502442428472,8598,0.43463596185159337,0.14480111653872993,0.8065286977606378,0.39356846292652814,0.850779250988602,0.8213538032100488,0.8270528029774367,0.7329611537566876,0.8481042102814608,snv,vaf_bin+lc,0.75,union_hc,native,10-20%,False
,9310,5,231,0.02481203007518797,0.021842877684325926,0.028173161441991598,0.04575725026852846,0.2328034371643394,9310,0.975187969924812,0.9467239527389903,0.3206924455258668,-0.0993360603650369,0.06745435016111707,0.039312567132116005,0.07035445757250268,0.9252416756176155,0.061654135338345864,snv,vaf_bin+lc,0.75,union_hc,native,10-20%,True
,26292,5,21572,0.8204777118515137,0.8157919491580273,0.825069839820669,0.8755514985546935,0.8889700289061311,26292,0.17952228814848623,0.12220447284345048,0.9240778839276299,0.6293757745111335,0.8744104670622243,0.8589685075308079,0.8402936254373954,0.9962345960748517,0.8749429484253766,snv,vaf_bin+lc,0.75,union_hc,native,>=20%,False
,16336,5,1193,0.07302889324191969,0.06913863761541011,0.07711990870179375,0.09194417238001959,0.27016405484818806,16336,0.9269711067580804,0.9008325171400587,0.5145146810128627,0.05341659866164517,0.09604554358472087,0.08276199804113614,0.08502693437806072,0.9861655239960823,0.10082027424094026,snv,vaf_bin+lc,0.75,union_hc,native,>=20%,True
all,4542,4,1149,0.25297225891677677,0.24054223370096298,0.26581978522827837,0.3520475561426684,0.5139806252752092,4542,0.7470277410832232,0.5490973139586085,0.4633152185449448,0.21941025927741495,0.5048436811977103,0.5019815059445178,0.6770145310435931,,0.3720827829150154,indel,all,0.75,union_hc,native,,
,925,4,1,0.001081081081081081,0.00019086285399590218,0.006098110108204501,0.011891891891891892,0.27864864864864863,925,0.9989189189189189,0.8983783783783784,0.041026547261970844,-0.2796150603915075,0.0075675675675675675,0.18162162162162163,0.9102702702702703,,0.015135135135135135,indel,vaf_bin,0.75,union_hc,native,<5%,
,760,4,79,0.10394736842105264,0.08420458434727915,0.1276737536923495,0.25,0.4292763157894737,760,0.8960526315789473,0.6368421052631579,0.31444586077221826,0.047164346101044884,0.2881578947368421,0.4052631578947368,0.7894736842105263,,0.23421052631578948,indel,vaf_bin,0.75,union_hc,native,5-10%,
,913,4,292,0.3198247535596933,0.29037993071683194,0.3507794029555536,0.4600219058050383,0.5807776560788609,913,0.6801752464403067,0.45673603504928806,0.5397255577877195,0.27310536409617453,0.6538882803943045,0.5717415115005476,0.6276013143483024,,0.46987951807228917,indel,vaf_bin,0.75,union_hc,native,10-20%,
,1944,4,777,0.39969135802469136,0.37813519298443,0.42164317284000286,0.5030864197530864,0.6277006172839507,1944,0.6003086419753086,0.39197530864197533,0.5993740909827209,0.3203804962246546,0.7561728395061729,0.6594650205761317,0.5452674897119342,,0.5498971193415638,indel,vaf_bin,0.75,union_hc,native,>=20%,
,473,4,1,0.0021141649048625794,0.000373299555634558,0.011877017006899656,0.021141649048625793,0.3023255813953488,473,0.9978858350951374,0.813953488372093,0.0596913752357616,-0.247902097902098,0.010570824524312896,0.3023255813953488,0.86892177589852,,0.02748414376321353,indel,vaf_bin+lc,0.75,union_hc,native,<5%,False
,452,4,0,0.0,0.0,0.00842718174567173,0.0022123893805309734,0.2538716814159292,452,1.0,0.9867256637168141,0.009275586491363754,-0.3246790301107952,0.004424778761061947,0.05530973451327434,0.9535398230088495,,0.0022123893805309734,indel,vaf_bin+lc,0.75,union_hc,native,<5%,True
,396,4,76,0.1919191919191919,0.15616544042305108,0.23359268841215813,0.4393939393939394,0.5593434343434344,396,0.8080808080808081,0.3939393939393939,0.4402311773827483,0.12402413862244276,0.4318181818181818,0.6742424242424242,0.7247474747474747,,0.4065656565656566,indel,vaf_bin+lc,0.75,union_hc,native,5-10%,False
,364,4,3,0.008241758241758242,0.0028068218035698575,0.023947799201484894,0.04395604395604396,0.28777472527472525,364,0.9917582417582418,0.9010989010989011,0.09948704241031005,-0.2320344546911452,0.13186813186813187,0.11263736263736264,0.8598901098901099,,0.046703296703296704,indel,vaf_bin+lc,0.75,union_hc,native,5-10%,True
,546,4,278,0.5091575091575091,0.4673078949368591,0.5508791657868776,0.684981684981685,0.7385531135531136,546,0.4908424908424908,0.23992673992673993,0.7058033236064155,0.3320905123976272,0.8021978021978022,0.7912087912087912,0.6794871794871795,,0.6813186813186813,indel,vaf_bin+lc,0.75,union_hc,native,10-20%,False
,367,4,14,0.03814713896457766,0.022857204260211896,0.06300552242075992,0.12534059945504086,0.3460490463215259,367,0.9618528610354223,0.779291553133515,0.17266780083044944,-0.09770888013998248,0.4332425068119891,0.2452316076294278,0.5504087193460491,,0.1553133514986376,indel,vaf_bin+lc,0.75,union_hc,native,10-20%,True
,907,4,639,0.7045203969128997,0.6740149023476448,0.7333007686807137,0.8269018743109151,0.8541896361631753,907,0.2954796030871003,0.11466372657111357,0.8315181044275387,0.36780712439913393,0.9206174200661521,0.8842337375964718,0.7883131201764058,,0.8235942668136714,indel,vaf_bin+lc,0.75,union_hc,native,>=20%,False
,1037,4,138,0.133076181292189,0.11375138833238214,0.15510940352900593,0.21986499517839922,0.4296046287367406,1037,0.866923818707811,0.6345226615236258,0.30883531052791574,0.06602545918785235,0.6123432979749277,0.46287367405978785,0.3326904532304725,,0.3105110896817743,indel,vaf_bin+lc,0.75,union_hc,native,>=20%,True
all,43869,4,32856,0.7489571223415168,0.7448778203878291,0.7529928274593581,0.83813171031936,0.8647735302833436,43869,0.2510428776584832,0.12799471152750233,0.860370337967011,0.4391708117817107,0.8318630467984226,0.8463151656066926,0.9109621828626137,,0.8699537258656455,snv,all,0.75,union_hc,shared4,,
,4489,4,186,0.04143461795500111,0.035986053914170944,0.04766734500174521,0.21719759411895745,0.40944531075963464,4489,0.9585653820449989,0.6208509690354199,0.22279097355342867,-0.0468877478910033,0.050122521719759415,0.44820672755624863,0.7966139451993762,,0.34283804856315436,snv,vaf_bin,0.75,union_hc,shared4,<5%,
,5687,4,3030,0.5327940917882891,0.5198092885733786,0.5457346213561199,0.6741691577281519,0.7369439071566731,5687,0.46720590821171093,0.25918762088974856,0.721239318179332,0.3688403839225978,0.6622120625989097,0.6595744680851063,0.9036398804290487,,0.7223492175136276,snv,vaf_bin,0.75,union_hc,shared4,5-10%,
,8694,4,6874,0.7906602254428341,0.7819809477706833,0.7990827591188708,0.878191856452726,0.8915056360708534,8694,0.20933977455716588,0.1028295376121463,0.8862411347493347,0.4425699541794297,0.913618587531631,0.8543823326432022,0.8932597193466759,,0.9047619047619048,snv,vaf_bin,0.75,union_hc,shared4,10-20%,
,24999,4,22766,0.9106764270570823,0.9070775306276295,0.9141491301028135,0.9729989199567983,0.9663186527461098,24999,0.08932357294291772,0.018400736029441176,0.9533655134011648,0.29186562822360457,0.9823992959718388,0.9574782991319652,0.9393175727029082,,0.9860794431777271,snv,vaf_bin,0.75,union_hc,shared4,>=20%,
,3912,4,180,0.046012269938650305,0.03988042427576648,0.053034843782677754,0.24386503067484663,0.42804192229038857,3912,0.9539877300613497,0.5777096114519428,0.2387979933926442,-0.03489750129697722,0.05521472392638037,0.4994887525562372,0.7842535787321063,,0.37321063394683024,snv,vaf_bin+lc,0.75,union_hc,shared4,<5%,False
,577,4,6,0.010398613518197574,0.004774248511095083,0.022499043675825732,0.036395147313691506,0.2833622183708839,577,0.9896013864818024,0.9133448873483535,0.09002154196226854,-0.2389376385915219,0.01559792027729636,0.10051993067590988,0.8804159445407279,,0.1369150779896014,snv,vaf_bin+lc,0.75,union_hc,shared4,<5%,True
,4671,4,2923,0.6257760650824234,0.6118002998094566,0.6395451223508947,0.7814172554056947,0.8147077713551703,4671,0.37422393491757655,0.14836223506743737,0.7839759466768007,0.3414921894266415,0.7469492614001284,0.7685720402483408,0.9274245343609505,,0.815885249411261,snv,vaf_bin+lc,0.75,union_hc,shared4,5-10%,False
,1016,4,107,0.10531496062992125,0.08790388600176942,0.12569937256020128,0.18110236220472442,0.3794291338582677,1016,0.8946850393700787,0.7687007874015748,0.29809369271322034,0.0323122796948462,0.27263779527559057,0.15846456692913385,0.7942913385826772,,0.29232283464566927,snv,vaf_bin+lc,0.75,union_hc,shared4,5-10%,True
,7665,4,6554,0.8550554468362688,0.8469964011644706,0.8627587853558436,0.9429876060013046,0.9386823222439661,7665,0.14494455316373125,0.04331376386170907,0.9235365841767081,0.35060621294338645,0.954337899543379,0.9213307240704501,0.9277234181343771,,0.9513372472276582,snv,vaf_bin+lc,0.75,union_hc,shared4,10-20%,False
,1029,4,320,0.3109815354713314,0.2834455992721291,0.33992350866030907,0.39552964042759964,0.5400874635568513,1029,0.6890184645286687,0.5461613216715258,0.5128566760145643,0.2869617662344329,0.6103012633624878,0.3556851311953353,0.6365403304178814,,0.5578231292517006,snv,vaf_bin+lc,0.75,union_hc,shared4,10-20%,True
,23168,4,21572,0.9311118784530387,0.9277786991946697,0.934302117105575,0.9885618093922652,0.9784077175414365,23168,0.06888812154696132,0.006042817679558011,0.9645051502780099,0.16351424196728917,0.9923169889502762,0.974792817679558,0.9535997928176796,,0.992921270718232,snv,vaf_bin+lc,0.75,union_hc,shared4,>=20%,False
,1831,4,1194,0.6521026761332606,0.6299881351612641,0.6735803270196593,0.7760786455488804,0.8133533588203168,1831,0.3478973238667395,0.17476788640087385,0.7986955322156238,0.40010111480484556,0.8569087930092846,0.738394320043692,0.758601856908793,,0.8995084653194976,snv,vaf_bin+lc,0.75,union_hc,shared4,>=20%,True
all,4542,4,1149,0.25297225891677677,0.24054223370096298,0.26581978522827837,0.3520475561426684,0.5139806252752092,4542,0.7470277410832232,0.5490973139586085,0.4633152185449448,0.21941025927741495,0.5048436811977103,0.5019815059445178,0.6770145310435931,,0.3720827829150154,indel,all,0.75,union_hc,shared4,,
,925,4,1,0.001081081081081081,0.00019086285399590218,0.006098110108204501,0.011891891891891892,0.27864864864864863,925,0.9989189189189189,0.8983783783783784,0.041026547261970844,-0.2796150603915075,0.0075675675675675675,0.18162162162162163,0.9102702702702703,,0.015135135135135135,indel,vaf_bin,0.75,union_hc,shared4,<5%,
,760,4,79,0.10394736842105264,0.08420458434727915,0.1276737536923495,0.25,0.4292763157894737,760,0.8960526315789473,0.6368421052631579,0.31444586077221826,0.047164346101044884,0.2881578947368421,0.4052631578947368,0.7894736842105263,,0.23421052631578948,indel,vaf_bin,0.75,union_hc,shared4,5-10%,
,913,4,292,0.3198247535596933,0.29037993071683194,0.3507794029555536,0.4600219058050383,0.5807776560788609,913,0.6801752464403067,0.45673603504928806,0.5397255577877195,0.27310536409617453,0.6538882803943045,0.5717415115005476,0.6276013143483024,,0.46987951807228917,indel,vaf_bin,0.75,union_hc,shared4,10-20%,
,1944,4,777,0.39969135802469136,0.37813519298443,0.42164317284000286,0.5030864197530864,0.6277006172839507,1944,0.6003086419753086,0.39197530864197533,0.5993740909827209,0.3203804962246546,0.7561728395061729,0.6594650205761317,0.5452674897119342,,0.5498971193415638,indel,vaf_bin,0.75,union_hc,shared4,>=20%,
,473,4,1,0.0021141649048625794,0.000373299555634558,0.011877017006899656,0.021141649048625793,0.3023255813953488,473,0.9978858350951374,0.813953488372093,0.0596913752357616,-0.247902097902098,0.010570824524312896,0.3023255813953488,0.86892177589852,,0.02748414376321353,indel,vaf_bin+lc,0.75,union_hc,shared4,<5%,False
,452,4,0,0.0,0.0,0.00842718174567173,0.0022123893805309734,0.2538716814159292,452,1.0,0.9867256637168141,0.009275586491363754,-0.3246790301107952,0.004424778761061947,0.05530973451327434,0.9535398230088495,,0.0022123893805309734,indel,vaf_bin+lc,0.75,union_hc,shared4,<5%,True
,396,4,76,0.1919191919191919,0.15616544042305108,0.23359268841215813,0.4393939393939394,0.5593434343434344,396,0.8080808080808081,0.3939393939393939,0.4402311773827483,0.12402413862244276,0.4318181818181818,0.6742424242424242,0.7247474747474747,,0.4065656565656566,indel,vaf_bin+lc,0.75,union_hc,shared4,5-10%,False
,364,4,3,0.008241758241758242,0.0028068218035698575,0.023947799201484894,0.04395604395604396,0.28777472527472525,364,0.9917582417582418,0.9010989010989011,0.09948704241031005,-0.2320344546911452,0.13186813186813187,0.11263736263736264,0.8598901098901099,,0.046703296703296704,indel,vaf_bin+lc,0.75,union_hc,shared4,5-10%,True
,546,4,278,0.5091575091575091,0.4673078949368591,0.5508791657868776,0.684981684981685,0.7385531135531136,546,0.4908424908424908,0.23992673992673993,0.7058033236064155,0.3320905123976272,0.8021978021978022,0.7912087912087912,0.6794871794871795,,0.6813186813186813,indel,vaf_bin+lc,0.75,union_hc,shared4,10-20%,False
,367,4,14,0.03814713896457766,0.022857204260211896,0.06300552242075992,0.12534059945504086,0.3460490463215259,367,0.9618528610354223,0.779291553133515,0.17266780083044944,-0.09770888013998248,0.4332425068119891,0.2452316076294278,0.5504087193460491,,0.1553133514986376,indel,vaf_bin+lc,0.75,union_hc,shared4,10-20%,True
,907,4,639,0.7045203969128997,0.6740149023476448,0.7333007686807137,0.8269018743109151,0.8541896361631753,907,0.2954796030871003,0.11466372657111357,0.8315181044275387,0.36780712439913393,0.9206174200661521,0.8842337375964718,0.7883131201764058,,0.8235942668136714,indel,vaf_bin+lc,0.75,union_hc,shared4,>=20%,False
,1037,4,138,0.133076181292189,0.11375138833238214,0.15510940352900593,0.21986499517839922,0.4296046287367406,1037,0.866923818707811,0.6345226615236258,0.30883531052791574,0.06602545918785235,0.6123432979749277,0.46287367405978785,0.3326904532304725,,0.3105110896817743,indel,vaf_bin+lc,0.75,union_hc,shared4,>=20%,True
all,39446,5,24163,0.6125589413375248,0.6077406572830552,0.6173553043640733,0.8841200628707601,0.8369467119606551,37116,0.34898695980170275,0.02542716625259849,0.8364322679608206,0.4572803429970438,0.8723824975916443,0.8582365765857121,0.9064797444607818,0.6606753536480251,0.886959387517112,snv,all,0.5,truth,native,,
,5145,5,2,0.00038872691933916425,0.0001066094158182426,0.0014163465507634428,0.4099125364431487,0.369290573372206,3311,0.9993959528843249,0.11817298347910593,0.380899359976424,0.3369204444084015,0.33994169096209914,0.441399416909621,0.6285714285714286,0.00038872691933916425,0.43615160349854226,snv,vaf_bin,0.5,truth,native,<5%,
,6271,5,819,0.13060118003508212,0.12248687593289144,0.13916777615600212,0.8131079572635943,0.689459416361027,5835,0.8596401028277635,0.047360867485249564,0.5754389407280086,0.16262818757429934,0.8064104608515388,0.7815340456067613,0.896986126614575,0.14431510125976718,0.8180513474724924,snv,vaf_bin,0.5,truth,native,5-10%,
,11394,5,7961,0.6987010707389855,0.6902105546336335,0.7070576488555298,0.9735825873266631,0.9184131999297875,11338,0.29784794496383843,0.00667017728629103,0.8683433029917405,0.13933346737246793,0.9715639810426541,0.9311040898718623,0.9553273652799719,0.7607512725996138,0.9733192908548359,snv,vaf_bin,0.5,truth,native,10-20%,
,16636,5,15381,0.9245611925943736,0.9204492630371959,0.9284770945220511,0.9962731425823516,0.9813777350324597,16632,0.07521645021645022,0.0013224332772301035,0.9677130338622775,0.11916825418361725,0.9939889396489541,0.9661577302236114,0.9625510940129839,0.9909834094734311,0.9932075018033181,snv,vaf_bin,0.5,truth,native,>=20%,
